text,toxic
"@user agora que vocês compraram a Netshoes, podem devolver o acesso à minha conta? Alguém entrou lá, alterou o email e nunca mais consegui entrar. O atendimento telefônico é um lixo, a segurança idem. Aguardo!",0
pintei o céu noturno https://t.co/uqf4qgwqex,0
morro kkkkkkkk,0
acha que eu sou idiota kkkkk só pode,0
se fode ai babaca,1
que puta sono eu tô agora,0
vai ser azarada assim lá na puta que pariu tá,1
"caralho filmar com camera frontal eh uma merda toma no cu saiu toda errada a centralização dessa merda
foda ter a camera traseira quebrada i0jOHJAOSIUHSAUIH",1
to precisando ir numa festa dan莽ar pra caralho,0
"@user n aceita desculpa desse fodido n, se fez merda uma vez e aceitar de boas, é dar segunda chance pra fazer merda dnv",1
devia estar estudando mas... s03e07 of parks and recrea...! #parksandrec  #tvtime https://t.co/pwnwurowal https://t.co/px4stw8csk,0
@user incrível o trabalho! meus parabéns ao artista! 😘,0
meu vizinho tá ouvindo música desde as 8 da manhã pqp eu só queria ficar em paz lendo mas tá impossível,1
@user porra me dá seu nariz,1
foda começar conta nova ein pqp,0
"Comédia é rever postagens minions acusando a gente de mimi quando Marco Antônio Villa, Mirian Leitão, Reinaldo Azevedo, Veja, Globo desciam o cacete na imagem de Lula e Dilma. 
Era só isso mesmo que eu queria dizer.",0
"eu queria mto ser filha da puta com os outros igual são comigo, mas deus me fez um xuxuzinho e eu não vou decepcionar o criador",0
se o jh comecar a ganhar hate por causa dessa briguinha de shipp q vcs tao arrumando eu vou comer o cu de vcs suas filha da puta do caralho,1
ex namorados continuarem amigos não é feio. feio é sair por aí difamado alguém que já te fez feliz,0
"@user depende do tipo da relacionamento, né. até pq o que torna um gay, homossexual, é o afeto (paixão, amor) por outro homem. se você estiver falando sobre sexo saiba que está bastante equivocada. sem falar que o b na sigla lgbt não é de britney spears",0
"@user Esse @user é a instituição mais abominada desse país( pela pessoas de bem, é claro!, porquê bandidos adoram)...em compensação a #lavajato é a mais amada...estamos com vc amado procurador @user ... que Deus o proteja dos infames e invejosos!...",1
@user tu gosta né viado 😂😂,1
eu estou tão gordo que se fosse um transformes eu seria um gol bolinha,0
"rt @user quando eu estou ansioso ou apaixonado, eu fico sem fome alguma. algu茅m aqui 茅 assim tamb茅m?",0
"viva sem medo, sem medo dos desafios, sem medo de enfrentar o que parece impossível 💬💬💬",0
@user e eu pensei agora vou morrer sem eu querer,0
"@user Vc vai morrer de fome fazendo coluna pra blog do pt, produz algo de bom antes que seja tarde, deixa de ser acéfalo. Essa guerra de mentiras que vocês provocam, vai acabar. Vc vai cair no esquecimento. Qual o credito que vcs tem hoje?Querendo ou nao #BolsonaroPresidenteAte2026",1
@user se eu n me hidratar eu morrooo porra,0
"@user em capim não costumam pôr agrotóxicos.
bom apetite!",1
aooooo to boladao nessa porra pprt,0
rt @user da pra acreditar que um tweet podia nos unir????eu sou mt grata por ter te conhecido https://t.co/nxsfvoyms6,0
"cai o dedo responder será, vtnc",0
gabriel ronca p caralho vtncxx,1
"Só imbecis caem na falácia da ""liberdade de imprensa"" utilizada por Verdevaldo e Crimecept, para justificar uma operação criminosa, levada a cabo pela quadrilha presa na Lava Jato com objetivo de obstruir a Justiça. A mais alta corte do país se mostrou cúmplice da estratégia.",1
manda esse maluco toma no cu dele,1
dor de cabeça e lixo kkk,0
rt @user eu odeio pessoas chamando outras de feia que ódio nunguem escolhe a aparencia que tem inferno para com issoooooo odiooooo,0
"vamos dar um exemplo onde o conjunto A são mulheres, o conjunto B são pessoas negras e o conjunto C são pessoas trans.
a interseção dos três é uma mulher trans negra (em cinza).  

em amarelo tá escrito ""mulher cis negra"", não sei se dá pra ver https://t.co/6l0qK1PxSV",0
"@user @user Está ficando cada vez mais feia a coisa para o lado do PT. As redes sociais estão substituindo a mídia tradicional no papel de informar o que está acontecendo. Não dá mais para esconder.
#EsquerdaHipocrita",1
é ótimo ser um lixo e deixar todos bravos com vc por comportamentos de autossabotagem que vc nao tem controle😍😍😍😍😍,0
@user @user POR FAVOR NÃO HÁ NINGUÉM HJ QUE VAI PEDIR EXPLICAÇÕES PARA ESSES SENHORES Q SE ACHAM DEUSES DA VERDADE ABSOLUTA.,0
justiça sueca ordena que a$ap rocky seja solto e aguarde resultado de veredito em liberdade https://t.co/ru183s751u,0
"@user kkkkkkkkkk porra, tudo de ruim junto",1
"@user Isso aqui é resultado do seu trabalho.  Ao invés de ficar de gracinha no Twitter por que não faz uma reflexão sobre seu trabalho? Sou o primeiro a criticar as bobagens ditas e feitas pelo presidente, mas você pelo contrário, não faz críticas você ataca, potencializa e odeia. https://t.co/MANtJgNWPl",1
@user deixa eu bater punheta com meu cu https://t.co/lbayyjce16,1
se a torcida não cagar o pau o mosaico tem tudo pra ser lindo o problema é que pelo histórico de mosaicos que tentaram fazer eu sempre fico com o cu na mão https://t.co/KDUsefstNI,1
@user estou em campanha o tempo todo seu blogueiro invejoso 👍🏻 e o mula vai continuar preso 🤣🤣🤣 https://t.co/dgazqmrilu,1
"espero que pelo menos quando for contar as coisas pra alguém agora conte com toda a verdade, mentiroso do caralho, expor os outros com mentiras é fácil",1
aeee porra #voleinaglobo,0
@user @user diferente da baleia da sua mãe fdp,1
"14:54 - urgente -presidente do inp exonerado após ofender bolsonaro https://t.co/OoEL3x4Ag5  #STFVergonhaNacional 
        Colabore com o seu RT, não custa nada e nos ajuda MUITO!",0
@user ai irmã... n eh fácil,0
"No come莽o e sempre criticado , mais como Deus e tao bom e n茫o dorme ajuda bastante e quando est谩 fazendo sucesso , vem um monte cola do lado pra aproveitar tmb 馃 https://t.co/hcm0SCTEwD",0
@user @user @user sonha mais tiazona.,1
"@user @user jandirao, lixo é vc e seus capachos do pc do b",1
trabalha de palhaço é uma palhaçada,1
"l.o - oie linda tu parece quer muito querida e simp谩tica, teu cabelo 茅 muuuuuito lindo. queria ser mais pr贸xima.",0
"rt @user eu preciso de uma foto com essa roupa paula, eu imploro

paulinha na fab",0
"rt @user hoje eu cheguei a conclusão que menino bonito não presta
o foco é nos feio que trata bem",1
"a última vez que fui ao cinema, foi pra ver toy story, e meu crush que pagou, embora eu tenha ficado com vergonha.",0
"“Estamos vendo um ambiente de vulgarização da fala presidencial, o que é muito grave”. A fala do presidente precisa ser solene. Até porque declarações do governante máximo tem consequências. Conversa com @user e @user no @user 👇 https://t.co/nWRRmFI9fY",0
rt @user apagou meu n煤mero e bloqueio no insta agora posso dizer q fui o neg贸cio doido na vida de algu茅m,0
"o pessoal pedindo a meia do gusttavo e ele respondeu "" tirar minha meia ? não pode, pense no pé feio é o meu, puta que pariu. "" ainda bem que ele sabe 😂",1
muita gente falando “só observo” e esquece de olhar pra dentro de si mesmo e ver o lixo de ser que é.,1
@user sossega o cu,0
@user mion ta todo mundo pedindo a laura keller na fazenda chamem elaaa,0
"rt @user 0 defeitos bebê 

um dia na vida eu vou ter coragem de fazer um meu https://t.co/aq9c20etpc",0
bolado com umas situações mas deus na frente sempre,0
"melhor elogio q ja recebi foi ""tu tem uma puta vibe de depressivo""",0
@user N acho que seja hate??? Ela n ta xingando. Ela está criticando (????). E o mundo é livre para isso. Muito diferente de falar bosta sem fundamento nenhum só porque odeia. Ela mostrou imagens e ate blinks estavam concordando,1
"pqp eu tava assistindo a cena da luta final de Ultimato e estar na pré estréia gritando junto com todo mundo...

eu só queria aquela sensação de novo",0
@user @user só pela sua postura e seu jeito todo gostoso de ser não tem como chamar de bb...mulherão da porra😍😍,0
porra uma hr dessa meu pai enchendo minha cabeça pqp,1
rdj jovem é a coisa mais linda do mundo puta que me pariu como pode existir algo tão perfeito assim,1
rt @user eu 脿s vezes gostava de entender o que vos vai na cabe莽a fr ahahahha,0
"gente n há emancipação de ninguém, se vc n é burguês se fodeu mesmo",0
rt @user tenho saudades de ouvir estas coisas lamechas que nos fazem o dia https://t.co/16capuojgb,0
"rt @user uma delícia de rola dessas, me acabo😈 https://t.co/cpflhbtf5m",1
toddy só faz eu passar vergonha kkkkkkkkkkkkk,1
"@user @user @user errouuu kkkkk estávamos na zona, sem miniro, eliminados na cl e cb... vc queria o q? tem q ser burro ne",1
"cara, eu sou inútil pra caralho. nem fazer thread eu sei fazer, muito menos esses vídeos legais, eu sou sirvo pra retweetar",0
"adolescente: sabe van gogh?

eu: vai tomar no cu santander toda hora me liga",1
@user sua filha da puta onde que eu engordo??????????????????????????????????????????,1
menino é um bicho burro né mesmo? é só se aproximar que eles já acham q tu quer alguma coisa a mais... orra https://t.co/lqq5t2iqx8,1
este seu post lixo aqui:,1
#stfvergonhanacional precisam cair!,0
"rt @user “a justiça não é cega. ela é paga para não ver.” autor desconhecido.
#stfvergonhanacional https://t.co/47ydzqiw9h",0
"gestão não será a mesma sem os faixa, 31 ama vocês... https://t.co/o5cvucu5kg",0
"@user com certeza, essa tatuagem j谩 n茫o 茅 exclusiva h谩 tempos",0
"ooo rapaz. 
olha que ele faz mesmo.
tô contando a horas
#deltannapgr",0
rt @user o fracassado do mike will me bloqueou pq eu postei um video de um homem balaçando uma rola no post dele  kkkkkk https://t.…,1
"@user se eu for um carai q eu botei seu nome, agr vc vai de todo jeito",0
kaillane fdp brt na minha casa pra n贸s joga um v铆deo game 馃檮馃檮,1
rt @user muito eu isso ff pqp https://t.co/bhmbcqr3pv,1
se uma prostituta tive um filho  e ele nasce com parkison   esse filho vai se um tremendo  filho da puta?,1
"tava na rodovi谩ria e um homem me pediu um trocadinho pra comprar comida meu cora莽茫o partiu

fui la e comprei um pastel pra ele

ele ficou tao feliz valeu cada centavo",0
"rt @user @user vomitando em grupo, own",0
"já tô espirrando, tempo maldito",0
vem rebolar assim na minha cara caralho,1
"Ninguém representa melhor a classe média branca, racista e hipócrita brasileira do que Deltan e Moro. Por fora civilidade e boas maneiras. Na vida real extorsão, maldade e mesquinharia. Tudo por conta do ódio ao próprio povo!",0
rt @user eu morro ali msm https://t.co/etivoal3wn,0
@user Como dizer que ficou foda para caralho??? Você está simplesmente linda e eu espero que os comentários de sua mãe ou outros não te afetem tanto porque o que importa é você gostar de si.,0
pprt pqp 😴😴,1
"Ela é mulher para ir até o chão, rebolar, trabalhar, casar, para ser solteira independente, dona da porra toda. Ela é mulher pra ficar em casa vendo filme, para sextar com as amigas, pra fazer bem ao próximo sem querer nada em troca, enfim ela é mulher pro que quiser ser...",0
"consegui perder 100 pila no bolso do moletom que eu tô usando

puta que me pariu, alguem me dá um tiro",1
"sdds de quando era velozes e furiosos de vdd, com os atores de antes, dps da morte do Paul Walker nd foi igual mais...😔

nn sei pq usaram o nome nesse filme, nd a ver",0
"perfeito... me apaixonei, vou aderir",0
"Qdo olho pra essa foto e penso em tudo que pessoas que conhecem esse homem, trabalharam com ele ou foram alunos dele me disseram sobre o caráter, a personalidade e o imenso coração dele, e vejo o lixo que... https://t.co/RQKf3Clwd5",0
kkkkkk to imaginando a cena kkkkkk,0
pqp q zica é essa do flamengo,0
@user pq me marcaste não entendi,0
garoto burro demais kkkkk morro de rir,1
"@user @user Parab茅ns, sou um apoiador de voc锚s com muito orgulho! Voc锚s est茫o fazendo o maior trabalho de jornalismo da nossa hist贸ria.",0
sonho,0
fala sério ele ficou lindo pra cacete assim eu tô boiola,1
"Muitos ñ dão valor a amizade , ao meu ponto de vista ,se acabou cada um pro seu lado e ponto . Um mês tá se declarando e no outro se alfinetando em rede social, lamentável!!",0
aqui não porra mara eu te venero #voleinaglobo  #voleinosportv,0
"Ainda dar tempo de aproveitar!! 
🏃🏻‍♀️🏃🏻‍♂️🏃🏻‍♀️🏃🏻‍♂️
Volta às aulas é na RECICLE INFORMÁTICA E PAPELARIA em Pedreiras
😱😍😱😍😱🤩
Mochilas com 30% de desconto e todo material escolar com 20% de desconto à vista, e ainda… https://t.co/H3OTH1b561",0
"faz perguntinhas la por favor
https://t.co/f6mrte08ti",0
"rt @user @user @user dois bissexuais q são taxados de ""feios"" fora do padrão coreano metendo o murro nos coreanos apoio",1
"Passando p lembrar que a força de um homem NUNCA vai se comparar com a de uma mulher, porém, ela mereceu, quer respeito? Tem que respeitar. https://t.co/UQfQcxieJH",1
"burra e idiota, caralho como pode",1
que bola da tandara pqp,0
@user anão,1
ô compesa fdp,1
"nortão:
taxista é rendido por assaltantes; veículo, dinheiro e celular levados

https://t.co/jpqtpksawf",0
um anjo puto e inocente 🤧,1
"eu mando algo relacionado a turismo aqui em fortaleza pra lysandra e ela pergunta ""que que tem?""",0
rt @user maravilhosaa ❤️ https://t.co/mhxm16v7f7,0
"gente, eu não to querendo ir pro ginásio assistir o jogo pq eu to me sentindo extremamente feia",0
"@user @user anuncia o cara, filho da puta",1
"@user eu sou o famoso especialista de porra nenhuma, mas me impressiona muito pessoas que não conhecem o básico,  ou eu sou muito curioso, ou as pessoas só estão usando seu tempo com futilidades",0
"A pesquisa, com apoio do #cnpq @user e @user identificou mais de 200 espécies de insetos que visitam as flores de açaí. A alta diversidade desses insetos pode aumentar em até 25% a produção de frutos de açaí. https://t.co/tVTXvSeQ7J #polinizadores #açai #pesquisa #Ciencia https://t.co/8YuiCsDQo8",0
"rt @user @user vai pertuba o juan , tá pensando que essa porra aq é brincadeira",1
"@user Governar que é bom nada,o Brasil afundado em uma crise enorme e o presidente com essa agenda ridícula de passeio , não quer trabalhar saia ,deixe outro trabalhar pelo nosso país !!
#ForaBolsonaro",1
sera q hj eu vou soltar outra pérola no centro????? pq ja virou lei todo sabado eu soltar umas paradas aleatórias q ficam no duplo sentido da galera,0
"a galera tem q entender q ficar militando na net n muda nada
o mundo ta uma merda
a tendencia eh piorar
atura ou surta 😩😩😩😩😩😩",0
"melhor tenis do goiás e região, como diz o eric 
e s t i l o",0
o problema é que no brasil quando um amigo quer falar sobre uma ótima oportunidade de negócio é sempre hinode kkk,0
arthur grosso do caralho.,1
ta comendo meu cu secoooo,1
sextinha do lado das melhores do mundo hoje 🥰,0
@user @user me chama na dm que te faço de minha putinha,1
"ontem eu estava no ápice da minha beleza, puta merda https://t.co/v3mokppzzy",0
"ter empatia e ser sentimental demais 茅 saber que se algo acontecer com algu茅m a sua volta, vc vai sentir. e vai sentir pra caralho. 
mas ngm vai te entender",0
"sdd que quando eu era puta, eu era mt mais feliz shishdishdish",0
"snoopy em cima do ""peso de porta"" pra parecer mais alto 😂 https://t.co/ujydiwrtly",0
"O pat茅tico @user a contratar Dani Alves e o @user 脿 espera de levar na p谩 na Superta莽a para a铆 sim tentar contratar alguem de qualidade para a direita. At茅 l谩 茅 com o pateta almeidinhos, o tronco ebuehi e um lateral esquerdo lol.
#vieirada #SaoPauloFC #slbenfica",0
@user é feia,1
@user tudo piranha,1
puta merda olha como meu amigo é talentoso as fuck eu to surtando como eu amo o moisés,1
tem gente q sai de casa na intenção de ser babaca,1
sai o calanga kkkkk,1
muito azarada kkkkkkkk vai tomar no cu,1
@user senhor me manda um príncipe porque a minha vida está cheia de sapos.,0
@user muito linda pqp,0
"A sm tem a cara de pau de n deixar os artistas nem chegarem perto do Brasil, mas usa uma batida brasileira pras artistas dançarem no JAPÃO SM VAI TOMAR NO CU https://t.co/qslupYVtts",1
"rt @user 496 dias sem ela
496 dias sem saber #quemmandoumatarmarielle
#julgamentojá",0
"@user Esse jogo tá mais feio que prata jogando, o cara querendo gankar sem tirar visão deles, fazendo objetivo com  a ONE tendo visão, mlk tem que se aposentar já",0
"@user todos nós erramos, infelizmente! 😓",0
rt @user oi gente hoje eu fui siririca com  uma porta né ai eu enfiei o dedo no cu de quem ta lendo e fodase caralhooooooooooooooooo…,1
eu. preciso. foder.,1
@user agora a ogrobo. são os hackers que criaram tudo do super-herói nacional. #operaçãoadéliov2 https://t.co/ypdopzco6e,0
rt @user saudades eu tenho é ensino fundamental que eu comia feijão tropeiro as 9 da manhã sem critério nenhum,0
ótimo dia p sentir uma cólica do caralho,1
"-O assassino que nunca matou alguém
-O ditador que sempre exerceu cargo eletivo.
-O homofóbico que recebe beijos e abraços de homossexuais
-O nazista que empunha a bandeira de israel, que defende e dá palestras na comunidade judaica e é ovacionado. https://t.co/cQ1fNaFAFd",1
só quero setembro pegar essa viagem em iguaba só casal 😎🍻,0
acordei por conta do caralho hoje,1
"O nome já diz campo GRANDE, gente, é GRANDE! kkkk são uns 4 bairros em 1 kkkkkkk tem dois Guanabara. Tem noção??? Kkkk bglh tem vários shopping.  Então não vem com essa frase: ""você mora em campo grande?? conhece fulano?""  não! Não conheço caralho, isso aqui é um país!!!",1
"sco pa tu manaa é o caralho, chega dessa merda pelo amor de alá",1
@user é uma cara de cu,1
"so queria um ombro p eu chorar td que eu quero chorar, sério 😪",0
"@user sou a mistura de todos esses ent no mesmo post eu falo ""filho da puta você é a coisinha mais preciosa do mundo iti mas caralho é mesmo um gostoso do caralho queria mesmo é sentar to triste :(""",1
"@user @user @user muito fã sua, fran. até fica desenhando pentagrama pelos lugares.",0
caralho q beijo gostoso filha da puta,1
"ai tipo obviamente eu entendi o que a sm quer com esse grupo novo, gerar dinheiro com os top/face idols de cada grupo da empresa pra alavancar dinheiro juntando os fandons isso 茅 贸bvio porra mas eu acho um descaso do caralho com todo o resto vsfd cuida do teus grupos irmao",0
é só ver a maldita que o coração balança kkk,1
"@user o senhor é o que mocinho eu duvido, no mais é mocinha arrombada do pt.",1
eu ja queria engordar um pouquinho,0
@user vagabundo,1
"caralho eu vou me gravar dançando isso, porque agora deu medo de estar dançando e parecer essa guria kkkkkkkkkkkkkkkk",1
aí não gosto desses sobrinhos do meu tio sandro. povinho uo,0
GENTE EU TAVA SIRIRICANDO COM UMA PIRÂMIDE DO EGITO NÉ AI EU ENFIEI MUITO FORTE E AGORA MINHA BUCETA TA SANGRANDO MUITO E EU NÃO SEI O QUE FAZER EU NÃO POSSO FALAR PRA MINHA MÃE ME AJUDA CARALHO EU VOU MORRER😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😰😰😰😰😰🤐🤐😰😰,1
avisa pro vampeta e ronaldo que estão sempre chamando os são paulinos de bâmbi. ..,0
"da pra fazer au, meu brokkkkk",0
"caralho, imagino o ódio",0
@user @user quem dera ter est谩 agilidade para achar o queiroz!,0
"que hacker é esse que, tendo invadido celular do moro, só vazou conversas dele com dallagnol (e, no geral, só conversas que tinham dallagnol como vetor)? que hacker é esse que, podendo adulterar msgs, só publicou msgs que o próprio moro considerou justificáveis, ""se reais""?",0
@user ata é feio mentir sabia..,0
isso é fato!,0
"bicha tá chorando no pré olímpico,imagina nas olimpíadas?",1
rt @user agr to na onda do vejo td e falo nada..,0
rt @user h谩 certas coisas q nunca vou conseguir perceber,0
tô puta com essa chuva,0
p fora porra #voleinaglobo,0
#hereistandwithkai ver o jongin com crianças faz o meu útero fisgar de tal forma pqp https://t.co/7txhuwzvcs,1
3 donuts d gra莽a maravilhosos obg rappi,0
ah carslho vai perder mesmo essa porra,1
anão tyler https://t.co/zv174q2fh0,1
rt @user se a pessoa não sabre abrir a merda do ovo vai saber fazer uma merda dessa pqp https://t.co/nhss71xzqi,1
@user @user @user nossa vitória parecia minha mãe 1000x putaça mandando eu fazer as coisas,0
"fiquei por quase 1 semana sem entrar no twitter...  e eu não senti muita falta não. 
lugar tóxico do cacete",1
"@user é, teu cu",1
booooaaa porra!!!! menos um cão pra atentar,1
"tentei assistir a entrevista do bh no fox sports, mas não consegui, fico enjoada só de ver a cara desses apresentadores 😖",1
@user copiei p/ fixar pq isso é me eu pqp,0
"@user @user não concordo, mas respeito seu ponto de vista. grande abraço.",0
estou me iludindo sim ou obvio filha da puta,1
@user amar é tomar no cu,1
"hoje eu acordei tão pra baixo, vontade de chora toda hora. 😔😔😔😔",0
@user a velhinha de taubat茅,0
"@user @user Defender a descriminalização da maconha não é ser “maconheiro”; é ser inteligente. Uruguai, muitos países europeus e Estados Americanos  pensam assim. Lamentável é que tenhamos deputados que manipulem o povo e lucrem politicamente com a “guerra ao tráfico” e seus dividendos.",0
"rt @user eu não preciso falar nada, pois a imagem fala por si mesma!
#benimtatlıyalanım https://t.co/x1hvczqavv",0
rt @user ai a internet da oi é um lixo,0
@user circo brasil,0
puta que pariu tá fácil publicar livro,0
"A Universidade Federal Rural do Semi-Árido (@user no Rio Grande do Norte, inaugurou mais quatro usinas solares e tem a maior potência instalada entre as universidades federais  https://t.co/36ekIHkvwx",0
caramba que fdppp,1
@user vou fazer um grupo nós três e tu desaba a falar mal kkkkkkkkkkkkk,0
"De dia 'lutava contra a corrupção"". De noite perseguia adversários com a ajudinha da 'justiça'.
Afastamento é pouco, tem que ser é preso.

#DeltanNaCadeia

Após requisitar mensagens, STF articula afastamento de Deltan da Lava Jato https://t.co/cDutRAmvJf",1
que dor de cabeça jamais vista pqp,1
thu-piranha,1
"@user @user É falta de BOAS (ótimas) contratações! Seria leviano de minha parte dizer q não contratamos muitos jogadores. Mas jogador q muda patamar de um time foram poucas. Então q se tenha ambição e q se faça poucas, mas BOAS (ótimas) contratações. Q se tenha mais critérios.",0
"Casar so pra ficar perto da ex, sendo q a Paula ja havia dado a resposta dela, Gustavo é o tipico macho escroto q n aceita um não como resposta, Deus me Free um homem desse #AQueNãoPodiaAmar086 https://t.co/X3nFwdFkyN",0
@user @user @user chora que a casa caiu. s贸 resta saber quem participou da quadrilha.,0
e eu que tô indo agora para casa mas não lembro onde pego o outro ônibus,0
"@user eita porra deu ruim aqui tio
https://t.co/qqyjneqeg2",0
"rt @user mina que pega pia sabendo q o pia namora é o auge do vagabunda, e o pia então nem se fala",1
@user vc vai sim já tô quase em santo andre piranha,0
"rt @user melhor coisa foi voltar a frequentar a igreja dnv, nunca deveria ter saído de lá",0
"antes de eu falar q porra de passinho é esse, QUE MERDA DE ROUPA É ESSA Q ELA TA USANDO MEU? COMO Q VAI NO BANHEIRO COM ISSO?",1
não lembro da ultima vez que quis tanto abandonar um livro pqp nao e possivel,0
ai que saudade dessa banda de sapatonas meu pai 🤧,1
caralho mano a terapia de hoje quase eu morro de tanto chorar. eu amo esses dias assim!,0
porra ajax aí ce me fode irmão,1
mano eu não estou com raiva... estou com ódio q é bem pior.,0
"@user pó fábio, sério mesmo? vai tomar no cu!!!!",1
"@user Nenhuma, pelo que li tanto da uma como da outra há varias coisas das quais estou de acordo dos dois lados... gostaria de não continuar o tema de abordagem política, obrigado.",0
enfia o teu palpite no cu inferno de pinto,1
"rt @user ces tem q arrumar outra coisa melhor do q puta p xingar, isso tá mt manjado. sla me chama de desempregada doi mt mais",1
hoje o pau quebra #vemdesainha,1
"procurei em todos os bares de parque paulista e n achei, foi p inferno de tobogã",0
"Mano, antigamente era tão melhor , hj em dia as pessoas tem sede de like, seguidores, CARALHO a 10 anos era rolê de geral, Orkut, msn... Hj e só essas garotinhas mentidas rica e digital influencer de nariz em pé que se acha melhor q os outros",1
"o josh já teve cabelo longo? — já! tem algumas fotos dele de cabelo longo, inclusive, saudades. https://t.co/9zyxcciqow",0
@user @user @user kkkkkkkkkkkkkkkkk que porra é isso? 🤦🏻‍♂️,0
só porque eu ia passar o dia inteiro na praia,0
@user vsf entao,1
rt @user boa noite pra quem tem os dois melhores laterais do futebol brasileiro. https://t.co/a8bkcydgng,0
hoje la em triagem  a mulher foi subi no bglh do trem e soltou um pum 🤣🤣🤣 tadinha fico toda sem graça,0
@user kkkkkkkkk pqp viu,1
"rt @user que papai do céu nos abençoe !! 

flamengo x goytacaz
taça rio do carioca 
#sub17
🏟 gávea 
⏰ 13:30",0
rt @user que imagem mais desconfortável credo https://t.co/qceem3dmjm,0
lembrando de quando eu usava calça rasgada na parte de trás da coxa com meia arrastão por baixo,0
"@user vou procurar direitinho e ver os preços, mas provavelmente não irei comprar pqp pobre https://t.co/7tzj4wktzc",1
rt @user plmdds https://t.co/lgypqf4fou,0
mora-crema forever !,0
"sol de queimar o cu a semana toda, chega final de semana esse tempo horrível",1
"comecei a assistir vikings,pqp é muito bom",1
rt @user muita coisa kkkkk https://t.co/hqvq46qtzr,0
pelo no peito e na barriga é feio demais pqp,0
"rt @user tempo muito feio,sdds do solz茫o,a铆 sim,coisa linda",0
"bianca arrasa no jogo, pqp",1
"no dia que você tiver 1/3 da integridade e reconhecimento da marina na comunidade científica, vc pode querer lacrar 😗 https://t.co/TUMYds7ff8",1
@user nossa sim!! da vontade de quebra um pedaço de pau nesse infeliz,1
"é sério gente, imagina o neymar sendo treinado pelo jorgito, pqp...o nego ia jogar o fino da bola",1
"@user doria é um vagabundo aproveitador, surfou na onda de bolsonaro e agora me vem com esta de que nunca foi alinhado com o pr",1
e meus amg funkeiro vem como?! kkk,0
rt @user o biquin https://t.co/cmnzzeaeqx,0
"to babando na minha chuteira nova, ansiedade p terça feira eh lixo",0
"aí deus pq o rafael é tão neném assim, o raiva, sair com ele é bom pra caralho pq ele é gigante tbm",1
acho que chegou a hora de esquecer os erros do passado e começar a planejar os erros do futuro hehe,0
a porra da mulher vem atrás e milena ri .  kkkkk fdp,1
"trabalha do caralho, vou jogar lol...

oporra. cadê meu emprego ?",1
"@user Mas que cara hip贸crita do caralho, no dia que voc锚 ver um eleitor de Bolsonaro defendendo ele ou qualquer um por corrup莽茫o pode ter certeza que 茅 um petista disfar莽ado.
Volta pra teu porn么 gay que se voc锚 pensa que vai se eleger de novo t谩 muito enganado.
Morde fronha!",1
hoje o tempo não tá bom pra andar de jet  que buceta hoje tô muito bolado drx mesmo,1
quenguinha do jatinho na cara... pqp eu em kkkkkk,1
a * ta tao feia dps q * poxa,1
rt @user brt q hj é td com a coroa kkkkkkkk https://t.co/gngdzeevsc,0
"rt @user @user meninaaa que ódio, filha da amiga de uma prima minha, são uns capeta tinham que cair na mão dos cara em uma fa…",1
"Atenção seguidores de Brasília chamada para hoje 2 de Agosto em frente ao STF as 18 horas. #STFVergonhaNacional 
A manifestação  frente ao STF hoje será transmitida pelas páginas
*OS MOVIMENTOS REUNIDOS EM BRASÍLIA*  
Em apoio a
*CPI da Toga e Impeachment de Dias Toffoli*",0
"@user NAO ACONTECEU NADA DISSO , QUE MANCHETE MENTIROSA, VE SE QUE OS JOGADORES QUEREM ELE  PERTO VERRATI E EMBAPE PUXAM E ABRAÇAM ELE ,E AS ENTREVISTAS DOS CARAS DO TIME  NINGUEM QUER QUE ELE SAIA DE LA E AINDA VEJO ESSES BRASILEIROS BABA OVO DE GRINGO DETONANDO O CARA..",1
rt @user cansei de ser bonita no espelho e feia em foto,0
"@user a cara lavada do joão riquinho entrega .
outro também não é flor que se cheire .",1
"@user sem base 
desgraçada de lindo
puta merdaaaaa",0
da vontade de ir mandar tomar no cu esses machos q fazem palhaçada na rua,1
que puta de vergonha https://t.co/feotrepoqo,1
shalom só tem viado e sapatao é?,1
eu tenho que parar de ser uma otaria que faz de tudo pelos outros pq depois eu sou tomo no meu cu,1
"@user mas, doutor, eu sou o palhaço pagliacci",0
"@user Eu amo esse Petros Sol, meu coração até balançou, já sonhando com o SP formando um time vencedor, com jogadores com sangue nos olhos, PQP.",1
rt @user @user dilma foi com certeza por ele não ter entendido uma só linha...,0
acho ridículo esse povo vendendo ingresso do arraiana véi na moral,1
"TUDO IGUAL!
Em duelo realizado neste sábado (3), pela rodada de abertura da 2ª fase do Paulista Feminino, São Paulo e Palmeiras ficaram empatados em 1 a 1.
#SempreJogamos #FutebolFeminino #PaixãoQueNãoSeMede #Amanco #GuaraniMaisQueAçúcar #Savegnago
📷Rubens Chiri/saopaulofc.net https://t.co/EjFf1fax1y",0
"rt @user eu só quero uma praia, será que é pedir muito?",0
rt @user se esses dois não forem titulares eu vou ficar puto haushsashaush https://t.co/udpkpndbu0,0
"toda vez que entro no tt, cris est谩 dando uma palavra amiga pra galera",0
