text,homophobia,obscene,insult,racism,misogyny,xenophobia
"rt @user sco pa tu mama aqui e chupa ali
fé

morri kkkkkkkkkkkkkkkkk https://t.co/behrckef2o",0.0,2.0,0.0,0.0,0.0,0.0
@user @user @user @user @user @user @user saiam daqui caralho vao po privado,0.0,0.0,0.0,0.0,0.0,0.0
"O PAI TORTUROU E MATOU A PRÓPRIA FILHA DE 6 ANOS, 6 ANOS, SEIS ANOS! TEM QUE PEGAR UM ARROMBADO DESSE, AMARRAR NUMA PRAÇA E DEIXAR ELE SOFRER PRA SEMPRE, SEM TIRAR A VIDA 😭😭😭😭😭😭😭😭😭",0.0,0.0,2.0,0.0,0.0,0.0
@user caralho,0.0,0.0,0.0,0.0,0.0,0.0
tnc tem que virar babar de preso,0.0,0.0,0.0,0.0,0.0,0.0
um boiola do caralho https://t.co/nj8agpjjyc,3.0,1.0,0.0,0.0,0.0,0.0
"rt @user amizade é o caralho, no final das contas tu tá sozinho, so zi nho",0.0,0.0,0.0,0.0,0.0,0.0
"@user mulher no começo tava uma vibe tao boa sabe
ai do meio pro fim kkk
ainda tive q ouvir macho dizendo q o pinto dele não ficava tão duro ???????",0.0,2.0,0.0,0.0,0.0,0.0
"rt @user você é cu doce, admite vai https://t.co/rqh8klqmqe",0.0,1.0,1.0,0.0,0.0,0.0
"minha reação vendo as fotos de ontem de noite é a melhor, pqp kkkkk",0.0,0.0,0.0,0.0,0.0,0.0
"tudo isso somos ele é negro?
até quando vamos admitir isso gente?",0.0,0.0,0.0,0.0,0.0,0.0
"@user vai tomar no seu cu, seu gordo arrombado",0.0,1.0,3.0,0.0,0.0,0.0
"[3/8 04:13] : dei pro ex kkkk
[3/8 12:10] luma 🌻: amiga
[3/8 12:10] luma 🌻: assim não dá pra te defender
[3/8 12:13] : foi pra matar a saudade do pau gostoso",0.0,2.0,0.0,0.0,0.0,0.0
@user cadê vc no snap vaca,0.0,0.0,2.0,0.0,0.0,0.0
"@user Tem uma técnica com sacolas/saco de lixo aplicado com pressão a vácuo que o zelador do prédio uma vez fez aqui… joga no YouTube, era bem simples!",0.0,0.0,0.0,0.0,0.0,0.0
@user @user coisa feia,0.0,0.0,1.0,0.0,0.0,0.0
"meu pai foi viajar e deixou pendurado ao lado da porta da sala um “bilhete” que ele deu pra minha mãe em 1992, carai",0.0,0.0,0.0,0.0,0.0,0.0
sofia é vc,0.0,0.0,0.0,0.0,0.0,0.0
é selva nego,0.0,0.0,0.0,0.0,0.0,0.0
@user caralho meu coração parou por um minuto,0.0,0.0,0.0,0.0,0.0,0.0
o jisung eh mto viadinho,3.0,0.0,0.0,0.0,0.0,0.0
"quase enfiei o taco de sinuca no cu daquele fdp ontem

n fode",0.0,1.0,2.0,0.0,0.0,0.0
rt @user é disso que eu morro de raiva de mim mesmo https://t.co/nqr8f2hhqh,0.0,0.0,0.0,0.0,0.0,0.0
"A humanidade tem que acabar. Os cara paga pra ver nude de guria aleatoria no face mano. Paga pra ver foto do pé, pqp como podem ser tao filhos da puta inuteis assim????!!!¿;!?!?",0.0,0.0,3.0,0.0,0.0,0.0
é o baile papito,0.0,0.0,0.0,0.0,0.0,0.0
"ia fazer aquele churras aqui hoje, mas essa friaca aí vtnc",0.0,0.0,0.0,0.0,0.0,0.0
meu orgulho porra,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user esse frio só queria um leite quente , e não é o da vaca",0.0,0.0,0.0,0.0,0.0,0.0
muleque que porra é essa,0.0,0.0,1.0,0.0,0.0,0.0
nada da certo pqp 👎,0.0,0.0,0.0,0.0,0.0,0.0
nossa mano pau no meu cu,0.0,0.0,0.0,0.0,0.0,0.0
minha mãe é um cu,0.0,2.0,2.0,0.0,0.0,0.0
"ainda por cima é uma tremenda gata
pra piorar minha situação.
se fosse mulher feia tava tudo certo
mulher bonita mexe com meu coração ❤️",0.0,0.0,0.0,0.0,1.0,0.0
"para de se achar parceiro, vc é bonita mas mina n curte mulher que se acha — eu não me acho, eu sou, e quem tem q gostar sou eu, não elas, pau no cu do resto dos humanos parceiro https://t.co/mnYrcuVU5m",0.0,1.0,1.0,0.0,0.0,0.0
rt @user @user @user ser sulista e odiar sulista eh reparação histórica,0.0,0.0,0.0,0.0,0.0,1.0
caralho tá demorando dms pro meu cachorro sair do pet shop,0.0,0.0,0.0,0.0,0.0,0.0
"kkkkk ai mano a gente tenta estudar, mas como eh que faz com umas porra dessa? https://t.co/hmtdbe0t2t",0.0,0.0,0.0,0.0,0.0,0.0
sem animo pra nd de vdd tô parecendo uma mulher das cavernas toda feia pqp,0.0,0.0,0.0,0.0,0.0,0.0
rt @user vai trabalhar vagabundo! 👊🤛 https://t.co/jizl5d2a56,0.0,0.0,2.0,0.0,0.0,0.0
"@user @user @user automatikkkkkkkkkkkkk
muleque chato da porra querendo roubar meu negócio",0.0,0.0,2.0,0.0,0.0,0.0
@user já enchia a porra do saco desde o começo,0.0,1.0,1.0,0.0,0.0,0.0
@user apaga feia ❤❤❤,0.0,0.0,1.0,0.0,0.0,0.0
"@user kct 

ridículo",0.0,0.0,0.0,0.0,0.0,0.0
@user mas de lenda só tem tu né viado kkkk,1.0,0.0,1.0,0.0,0.0,0.0
caralho que vizinhos insuportáveis puta merda,0.0,1.0,3.0,0.0,0.0,0.0
"nem acredito que eu consegui tirar um foto com o mais brabo, só agradecer pq ele é foda e show foi pica @user https://t.co/voy2ksoybu",0.0,1.0,0.0,0.0,0.0,0.0
rt @user patrulha do cu deu rt no meu tweet mandando os veteranos tomar no cu kkkk gente olha a falta do que fazer,0.0,2.0,0.0,0.0,0.0,0.0
@user o bom gosto pqp,0.0,0.0,0.0,0.0,0.0,0.0
"A maioria da torcida é imunda,puxa mais o saco dos jogadores e honra mais eles que a história do clube, se a acha a maior torcido do mundo e não é porra nenhuma!",0.0,0.0,3.0,0.0,0.0,0.0
"@user moro na pqp, um lugar de 27 mil habitantes",0.0,0.0,0.0,0.0,0.0,0.0
chuva fdp mané grr,0.0,0.0,0.0,0.0,0.0,0.0
churrasco hj e o pau pega,0.0,1.0,0.0,0.0,0.0,0.0
a internet esta lentona vtnc,0.0,0.0,0.0,0.0,0.0,0.0
que sonho pqp,0.0,0.0,0.0,0.0,0.0,0.0
"eu sou mt idiota, triste dms por isso",0.0,0.0,0.0,0.0,0.0,0.0
se tem câmera no fundo de casa to fudido,0.0,0.0,0.0,0.0,0.0,0.0
rt @user vc esquece a pessoa mas sua mãe não tnc😤,0.0,0.0,0.0,0.0,0.0,0.0
"VAI MULEKE PORRA ESMURRA MINHA CARA DE UMA VEZ SÓ PEGA ESSAS SUAS MÃOS AÍ E VAMO SAIR NO SOCO CARALHO ME SOCA MAS COM GOSTO VEM COM TUDO QUE O MONSTRO TA EH SAINDO DA JAULA 
https://t.co/Phn1QbCs1V",0.0,0.0,1.0,0.0,0.0,0.0
"quando eu paro e vejo o quão idiota eu sou, pqp",0.0,0.0,0.0,0.0,0.0,0.0
caralho que ressaca,0.0,0.0,0.0,0.0,0.0,0.0
@user por que não dá um tiro na cara desse vagabundo?,0.0,0.0,2.0,0.0,0.0,0.0
@user olha essa deusa perfeita caralho mina,0.0,0.0,0.0,0.0,0.0,0.0
"olha o que esses cara aqui do twitter consegue fazer mano, os cara é tóxico demais, ninguém sabe o que se passa na cabeça do outro e fala uma par de merda pra pessoa, cês tem o caráter muito lixo namoral",0.0,0.0,2.0,0.0,0.0,0.0
"@user o pior eh q ele foi tudo isso mt perto do período das eleições 
ele inclusive veio com papinho de ""ahhh vou votar nulo pq pt eh feio e bobo"" até todo mundo meter o pau nele",0.0,0.0,1.0,0.0,0.0,0.0
"Hoje no https://t.co/tQZ6i5IXfM a Sensacional Mulata Natasha Medeiros @user Apanha, Toma no Cu e Leva Leite na cara !! Que ceeeena !! Quer ver ?? assina o https://t.co/tQZ6i5IXfM !!!! https://t.co/PNk1xMgoKb",0.0,3.0,0.0,1.0,1.0,0.0
no a comida e minha mãe e boa dmais pqp,0.0,0.0,0.0,0.0,0.0,0.0
"Era meu sonho! 
Principalmente trabalhar no centro do RJ pois seria muito parecido com os filmes... Eu quase me matei tive diversas crises, empresa merdq, faculdade e casa eram longe e o trânsito um cu, trem/metrô pior ainda e mais caro, totalmente frustada eu.",0.0,0.0,0.0,0.0,0.0,0.0
"@user não foi hoje, maria flor",0.0,0.0,0.0,0.0,0.0,0.0
"@user vc disse tudo! É muito dificil mesmo! Por isso ja vou panfletar Hidden Legacy kkkkk a autora conseguiu fazer um novo universo e a personagem principal é naquela vibe ""puta q pariu mulherão da poha""",0.0,0.0,0.0,0.0,0.0,0.0
@user @user famoso fogo no cú,0.0,1.0,0.0,0.0,0.0,0.0
"Sou total contra violência, mas é sempre bom ver um branco racista e filho da puta, tomando umas na cara, da um puta tesão",0.0,2.0,2.0,1.0,0.0,0.0
já que não tem ze carioca e golpe.,0.0,0.0,0.0,0.0,0.0,0.0
o porra kkkkkkkkkkkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
rt @user o fracassado do mike will me bloqueou pq eu postei um video de um homem balaçando uma rola no post dele  kkkkkk https://t.…,0.0,3.0,2.0,0.0,0.0,0.0
não sei quem é o mais fudido na vida sentimental né @user,0.0,0.0,0.0,0.0,0.0,0.0
ai que nervoso eu pssei nesse jogo do brasil pqp,0.0,0.0,0.0,0.0,0.0,0.0
booooaaa porra!!!! menos um cão pra atentar,0.0,0.0,1.0,0.0,0.0,0.0
caralho chorei vendo esse video e nem sei quem essas pessoas kkkkkkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
"aí caralho,q gato",0.0,0.0,0.0,0.0,0.0,0.0
"LOONA VAI PRO ISAC OU SEJA 

VAI TER HYUNJIN COMENDO O CU DE TODO MUNDO

VÃO INTERAÇÕES ENTRE OUTRAS GGS

VÁRIAS FOTOS E ZOEIRINHAS DELAS PRA GENTE MATAR A SAUDADE

EU TO FELIZ DEMAISSSSSSSS",0.0,2.0,0.0,0.0,0.0,0.0
hoje tem a resenha do derick nem sei como vou com esse tempo feio com a elloá. mas eu não perco por nada kkk,0.0,0.0,0.0,0.0,0.0,0.0
lavando a louça na casa da sogra nesse frio do caraio em são bernardo. sou p casar,0.0,0.0,0.0,0.0,0.0,0.0
@user mano que porra é essa? kkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user rio de janeiro ta feio hoje, frio e sem cor",0.0,0.0,0.0,0.0,0.0,0.0
"é isto, parem com essa porra de ""inveja"".",0.0,0.0,0.0,0.0,0.0,0.0
kkkk porra é essa zé     bandona,0.0,0.0,1.0,0.0,0.0,0.0
"@user @user @user edgar é um poeta nao e mesmo ? sqn, voce e um cara de pal.",0.0,0.0,2.0,0.0,0.0,0.0
caralho filha da puta vai se fode o merda vamo braskl eu te ako filha da puta!!!!!!!!!!!!,0.0,1.0,3.0,0.0,0.0,0.0
rt @user imagina essa porra toda na sua cara ?😈💦🔞comentem qual é o proximo vídeo que vocês querem que eu faça 🔞rt😈rt💦rt https://t…,0.0,3.0,0.0,0.0,0.0,0.0
@user vai se foder,0.0,1.0,3.0,0.0,0.0,0.0
"esse show ficou na história e no coração de muitos. 
amo

#mtvhottest @user",0.0,0.0,0.0,0.0,0.0,0.0
@user @user vai tomar no cu,0.0,1.0,3.0,0.0,0.0,0.0
"@user parabéns!!!
essas competições, só faz os clubes europeus ficaram de olho gordo nos futuros craques do mengão.",0.0,0.0,0.0,0.0,0.0,0.0
"@user O pior, que temos um senado acovardado que gostam de fazer críticas seletivas pensando em holofotes da imprensa esquedirtas, como o Alcolumbre q disse q se o Moro fosse senador já teria sido cassado. E contra esses pulhas estão de 4, engavetando tudo.Tropa de FDP.",0.0,0.0,2.0,0.0,0.0,0.0
"nunca comprei havaianas branca, odeio roupa branca, tênis branco, tênis branco essas porra suja a toa",0.0,0.0,0.0,0.0,0.0,0.0
caraio que eu fiquei muito triste,0.0,0.0,0.0,0.0,0.0,0.0
absurdo!!!! revoltante,0.0,0.0,0.0,0.0,0.0,0.0
rt @user que vontade de comer um açaí pqp,0.0,0.0,0.0,0.0,0.0,0.0
"Man, vê o negão dando uns murro nele é muito satisfatório... (não sou a favor da violência, mas pqp tem casos que são necessários)",0.0,0.0,1.0,0.0,0.0,0.0
roberta perfeita do caralho,0.0,0.0,0.0,0.0,0.0,0.0
a soso cmg,0.0,0.0,0.0,0.0,0.0,0.0
"agora nãonpode mais denunciar um crime, porque senão a gente está ""celebrando ele""",0.0,0.0,0.0,0.0,0.0,0.0
"toda vez é o mesmo papo, “vc ta gorda e so vc n enxerga”. chega so pra falar do meu corpo. vai tomar no cu mano, eu so quero chorar",0.0,0.0,1.0,0.0,0.0,0.0
@user @user dois corno que tem mais que se foder,0.0,2.0,3.0,0.0,0.0,0.0
@user vc não sabe o quanto eu me segurei. até pq discutir com um sem noção e estúpido desse é pedir pra passar ainda mais raiva com as merdas que ele vai falar.,0.0,0.0,2.0,0.0,0.0,0.0
rt @user kkkkk fizemos planos a semana toda pra chegar hoje chover tnc,0.0,0.0,0.0,0.0,0.0,0.0
"tô sonhando toda hora com ela, caralho, sinto mt falta dessa amizade 😔",0.0,0.0,0.0,0.0,0.0,0.0
@user cara vai se fuder procura um defeito nessa porra pq eu to ha 3 hrs procurando @user,0.0,1.0,0.0,0.0,0.0,0.0
vai se fuder eu li calcinha kkkkkkkkkkkkkkk,0.0,1.0,0.0,0.0,0.0,0.0
vamo carai,0.0,0.0,0.0,0.0,0.0,0.0
rt @user o novinho da nossa foto de perfil mostrando a rola... https://t.co/ecvxkc9wko,0.0,2.0,0.0,0.0,0.0,0.0
"Somos verso e poesia
Outono e ventania
Praia e carioca

Somos pão e padaria
Piano e melodia
Filme e pipoca ah

De dois corações um  ficou apenas na amizade colorida.",0.0,0.0,0.0,0.0,0.0,0.0
que porra de passinho chegou no sul velho perguntei???,0.0,0.0,0.0,0.0,0.0,0.0
@user bicho donzelo do carai,0.0,0.0,1.0,0.0,0.0,0.0
rt @user odeio fazer barba mane pqp,0.0,0.0,0.0,0.0,0.0,0.0
"porra, tudo que eu queriiiiaaaaaa 🤤🤤🤤🤤🤤🤤🤤",0.0,0.0,0.0,0.0,0.0,0.0
"@user porra bicho eu amo quando frentista/flanelinha me chama assim kkkkkkkwkwk minha rainha... teve um que ja me chamou de ""patroinha"" acho chique",0.0,0.0,0.0,0.0,0.0,0.0
caralho eu to chapado ou o maluco é o det de uma dimensão alternativa,0.0,0.0,0.0,0.0,0.0,0.0
@user ali eu tava puto,0.0,0.0,0.0,0.0,0.0,0.0
num da p entendeee ocs pagando pau p esse neguim,0.0,1.0,0.0,2.0,0.0,0.0
"o pessoal ta perdendo a noção do ridículo, respeitem o relacionamento das pessoas porra!! independente se vc ja teve uma história c a pessoa, nao te da o direito de atrapalhar o relacionamento atual, pqp maturidade -10.",0.0,0.0,0.0,0.0,0.0,0.0
pqp kkkkkkkkkkkkkkkkkkkkkkkkkkkk https://t.co/tsnpp4irlx,0.0,0.0,0.0,0.0,0.0,0.0
"@user amiga eu acho ele meio feio... galã feio, mas como ator é até gosto. Eu só não sabia que vc gostava dele mesmo kk nunca ia imaginar",0.0,0.0,0.0,0.0,0.0,0.0
"Gustavo Cuéllar não enfrenta o Bahia. Volante mais uma vez ficou na academia na atividade deste sábado no Ninho do Urubu e sequer viaja para Salvador. A julgar pelo treino de sexta-feira, Piris da Motta será o substituto #gefla",0.0,0.0,0.0,0.0,0.0,0.0
então agr não pode mais gostar de raça negra pq eh moda? é q vocês sabem os gostos musicais de todo mundo né.. vão toma no cu,0.0,1.0,2.0,0.0,0.0,0.0
"que frio do caralho, credo",0.0,0.0,0.0,0.0,0.0,0.0
@user essa vagabundo tá fudido...kkk,0.0,1.0,3.0,0.0,0.0,0.0
@user @user dps army que é burra... ai caralho kkkkk,0.0,0.0,1.0,0.0,0.0,0.0
"acho que vou ler de novo “o lado feio do amor”, saudade dessa história incrível 🥺",0.0,0.0,0.0,0.0,0.0,0.0
"rt @user porra, fala ñ kkkkkkkkkk dxa baixo mana https://t.co/x7zxjr1kua",0.0,0.0,0.0,0.0,0.0,0.0
ate minha mãe ta puta com a minha trouxisse agr kkkkkkkkk nem esquento mais,0.0,0.0,0.0,0.0,0.0,0.0
"são 126 pessoas no grupo, o dia inteiro falando de cachaça porra, já avisei ele q vou ficar pela csa dele mesmo kkkk",0.0,0.0,0.0,0.0,0.0,0.0
"uma voz dentro de mim ta gritando “vai ô idiota” 
a outra voz diz “calma minha fia não se afoba não”",0.0,0.0,0.0,0.0,0.0,0.0
vim almoçar na minha mãe e o thauan ta numa briga com o tio dele parece ate tom e jerry pqp 🤦‍♀️,0.0,0.0,0.0,0.0,0.0,0.0
rt @user tô nem aí pra porra nenhuma!!!! https://t.co/hq5nnucnn7,0.0,0.0,0.0,0.0,0.0,0.0
@user @user porra tom skwjwyqiegwjwjen é o reflexo cara,0.0,0.0,0.0,0.0,0.0,0.0
aí eu de curiosa fui atender e o macho tava pelado balançando o pau,0.0,3.0,0.0,0.0,0.0,0.0
é uma merda fazer trabalho no word pqp q coisa chata véi,0.0,0.0,0.0,0.0,0.0,0.0
vai toma no cu raça desgraçada,0.0,2.0,1.0,3.0,0.0,0.0
"não vejo a hora da turnê do racionais chega aqui no es, vou sozinho nessa porra fdc, mas tenho que ir",0.0,0.0,0.0,0.0,0.0,0.0
@user pqp viu,0.0,0.0,0.0,0.0,0.0,0.0
só esperando dar as 15h30 pra tomar os remédios e dormir até o cu fazer bico sem ninguém pra me encher o saco,0.0,0.0,0.0,0.0,0.0,0.0
aqui em bom jesus é um frio do caralho ba,0.0,0.0,0.0,0.0,0.0,0.0
não importa o que a camila faça vcs sempre vão enfiar a porra de um shipp no meio,0.0,0.0,0.0,0.0,0.0,0.0
frio e lixo na rua 🥶🥶,0.0,0.0,0.0,0.0,0.0,0.0
"comprei um creme de pentear, o zoi da minha cara pqp",0.0,0.0,0.0,0.0,0.0,0.0
a gente da banho na gata direitinho deixa cheirosa seca com secador passa escova pra tirar excesso de pelo da remedios passa creme PRA ELA SÓ QUERER DORMIR DENTRO DA CAIXA DE AREIA E AGORA O MAIS NOVO LUGAR: DENTRO DO SACO DE LIXO.,0.0,0.0,0.0,0.0,0.0,0.0
"porra, será que não vai ter mais calourada?",0.0,0.0,0.0,0.0,0.0,0.0
@user VEI EU SOU MTO BURRO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK TO MORRENDO DE RIR AGORA,0.0,0.0,0.0,0.0,0.0,0.0
"🌺@user você recebeu um milkshake de morango e uma flor única de @user 

""Conheça nossa lanchonete, receba esse mimo como convite"" https://t.co/fnqBtTgsEx",0.0,0.0,0.0,0.0,0.0,0.0
"[03/08/2019 13:39:02] Leandra Feia❤️❤️: se eu falar p tu com quem eu vou ficar tu vai brigar cmg ou algo do tipo???
 [03/08/2019 13:39:18] Gabrielli Lopes💖: Fala logo",0.0,0.0,0.0,0.0,0.0,0.0
@user kkkkkkkkkkkkkkkk q hino de dia pqp,0.0,0.0,0.0,0.0,0.0,0.0
rt @user mais um dia com nojo da porra do meu corpo,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user to com paciência nenhuma hj, qualquer gracinha já to mandando tomar no cu!!",0.0,1.0,0.0,0.0,0.0,0.0
"há uma semana atrás eu quase morro dando pt, agr eu já to mal de novo por causa de bebida

eh tomando nn cu e nn aprendendo",0.0,0.0,0.0,0.0,0.0,0.0
"rt @user e ai jeno utted sabe o que o jeno me contou?
 piada de pinto 💛 https://t.co/1e0ugy4yjt",0.0,0.0,0.0,0.0,0.0,0.0
vídeos que eu amo assistir na internet: racistas apanhando feio em qualquer região do planeta,0.0,0.0,1.0,0.0,0.0,0.0
"[3/8 11:10] Migles❤️: Uma q não tem dente oq só tira foto de bico ?
[3/8 11:11] Dudinhaaa😇💖: KKKKKKKKKKK COOOE CR

esse grt é babaca 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",0.0,0.0,1.0,0.0,0.0,0.0
@user @user @user @user kkkkkkkkkkkkk se fuder,0.0,1.0,1.0,0.0,0.0,0.0
"Pedi uma alaminuta + feijão + salada de maionese, demorou 1hr pra chegar, eu abro o pote, e tem ARROZ E BATATA FRITA GELADA, caralho, da tudo errado disgraçaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa",0.0,0.0,0.0,0.0,0.0,0.0
"o povo tá problematizando esse vídeo mano, pqp kkkkkkkkkkkk vcs são chatos p crl em",0.0,0.0,1.0,0.0,0.0,0.0
"@user @user Engraçado a imprensa esportiva brasileira. Criticam nosso nível de futebol, cansam de comparar os belíssimos jogos da Europa conosco e aí, quando dois times começam a tentar ajeitar isso são errados? Quem tem que subir a régua são os outros e não PAL e FLA descerem a deles...",0.0,0.0,0.0,0.0,0.0,0.0
"ela bebe fuma, bebe fuma, pia papagaio traz as vagabunda",0.0,0.0,1.0,0.0,2.0,0.0
rt @user ontem eu n tirei uma foto descente com a carou q ódio viado kkkk,1.0,0.0,0.0,0.0,0.0,0.0
rt @user erro do homem? — desprezar a mina responsa e se apaixonar na piranha https://t.co/kkmfgdytoo,0.0,0.0,0.0,0.0,2.0,0.0
"rt @user @user you is dick

você é pica!!",0.0,1.0,0.0,0.0,0.0,0.0
@user maior vagabundo que entrou nesta leva,0.0,0.0,2.0,0.0,0.0,0.0
@user @user @user O cara tinha que entregar uma flor e orar por ele depois de ser cuspido e xingado. Relativiza mais que tá pouco.,0.0,0.0,0.0,0.0,0.0,0.0
@user @user eu e ele é dois idiota kkkkkkkkk e olha q eu ainda avisei ele,0.0,0.0,0.0,0.0,0.0,0.0
1 semana de aula e o pau já quebrou no grupo da sala devido a horário de aula prática.,0.0,0.0,0.0,0.0,0.0,0.0
"Gente o que rolou nesse the l*ghts ontem? Eu estava no Paraíba indo embora vi só uma multidão mas já tavam bem longe de lá, os garçons avisaram que tavam fechando pq a polícia poderia descer e aí fui mimbora, o carro passou na rua e tava vazia",0.0,0.0,0.0,0.0,0.0,0.0
mano... meu cabelo ta um nojo e grande pra caralho,0.0,0.0,0.0,0.0,0.0,0.0
"é cara, pelo visto independentemente do lugar, eles nunca prestam atenção quando o assunto é esse..",0.0,0.0,0.0,0.0,0.0,0.0
"@user @user seu cu respeita o nenê, ajudou mt o são paulo ano passado",0.0,2.0,2.0,0.0,0.0,0.0
"@user @user agora pega sua carteira de trabalho, e vai trabalhar vagabundo!",0.0,1.0,3.0,0.0,0.0,0.0
indo cortar o cabelo com o cu na mao,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user @user vtnc na boa , a nintendo saiu daqui por causa de impostos e burocracia",0.0,1.0,2.0,0.0,0.0,0.0
@user vagabundo perde a linha kkkkk,0.0,0.0,1.0,0.0,0.0,0.0
a garota dedurou todo mundo e não quer que eu fique puta ah porra,0.0,0.0,0.0,0.0,0.0,0.0
@user @user a culpa foi que tu é mestre lixo que joga no na e nao desliga o vpn cuzao,0.0,0.0,3.0,0.0,0.0,0.0
odeio gente com bafo pqp,0.0,0.0,0.0,0.0,0.0,0.0
cu assassinokkkkkkkkkkkkkk tudo bem mo,0.0,0.0,0.0,0.0,0.0,0.0
frio do caralho.,0.0,0.0,0.0,0.0,0.0,0.0
1 da tarde e eu ja mandei todo mudo se foder #gratidao,0.0,1.0,0.0,0.0,0.0,0.0
bugha é ridículo demais jogando,0.0,0.0,2.0,0.0,0.0,0.0
"Dizer que o final do capitão América foi ridiculo e não ter o mínimo de amor e respeito pelo personagem, o cara abriu mão de tudo e todos para o bem da nação, se transformou num herói e foi isso toda a parte do tempo, engoliu suas dores e sempre cuidou das dos outros",0.0,0.0,0.0,0.0,0.0,0.0
"@user sei lá mano kkkkk pq a kkk foi uma puta seita racista, não sei como geraria conteúdo com esse @user sem ter tom racista",0.0,0.0,0.0,0.0,0.0,0.0
"são paulo, terra da garoa. em avenida paulista https://t.co/gh0rlx44b1",0.0,0.0,0.0,0.0,0.0,0.0
"@user sim caralho, eu faço isso
mas olha que divertido! https://t.co/vxxhgiln4v",0.0,0.0,0.0,0.0,0.0,0.0
rt @user vai me olhar de cara feia e eu não vou poder retribuir pq a minha é linda https://t.co/ttsju0xk1f,0.0,0.0,0.0,0.0,0.0,0.0
ta ligado quando vc é gordin e sem querer esbarra numa comida ? fui espreguiçar achei uma broa cremosa kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk puta merda vei kkkkkkkkkkkkkkkkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
anão brasel q saco,0.0,0.0,0.0,0.0,0.0,0.0
@user @user mano pqp,0.0,0.0,0.0,0.0,0.0,0.0
"eu puta descontando as coisas na Maria

ela: ah ok 

eu: desCULPA EU SOU UM LIXO EU NAO MEREÇO VC E A ANDRESSA NAO QUERIA TER DESCONTADO EM VOCE https://t.co/hEAQF7YpK9",0.0,0.0,0.0,0.0,0.0,0.0
"o ruim do tinder é que só tem boy padrão e ruim do hornet só vou que quer fuder e tchau, to desistindo desses apps já",0.0,2.0,0.0,0.0,0.0,0.0
amor sou transex vem fode meu cu gostoso tô online clik https://t.co/d0husbglbj https://t.co/5jqmeiqcg2,0.0,3.0,0.0,0.0,0.0,0.0
"esqueci a porra do casaco, vou passar maior frio na loja hj",0.0,0.0,0.0,0.0,0.0,0.0
@user ridículo,0.0,0.0,2.0,0.0,0.0,0.0
@user @user falácia agora é termo culto? pqp. hauqhquqhqhq.,0.0,0.0,0.0,0.0,0.0,0.0
@user conhece eles primeiro pow!! pra poder mandar se fuder com mais gosto tlgd kakakkakakakka,0.0,2.0,1.0,0.0,0.0,0.0
hj ta sendo um puta teste de paciência,0.0,0.0,0.0,0.0,0.0,0.0
"literalmente qualquer coisa:

homem hétero:",0.0,0.0,0.0,0.0,0.0,0.0
@user burro do caralho.,0.0,0.0,3.0,0.0,0.0,0.0
porra apaixonei to só esperando o momento q eu vou me fuder,0.0,2.0,0.0,0.0,0.0,0.0
"tenho cara de idiota, só pode",0.0,0.0,0.0,0.0,0.0,0.0
rt @user @user @user caralho que lindo e eu nao entendi nada,0.0,0.0,0.0,0.0,0.0,0.0
"Pesquisa rápida:
Se uma pessoa diz q gosta de mim e logo depois de ter me dado todas as esperanças fica com outra pessoa,ela é uma pessoa babaca?",0.0,0.0,0.0,0.0,0.0,0.0
tem que ser mt burro pra esquecer o cel no carro mermo viu,0.0,0.0,1.0,0.0,0.0,0.0
ai irmão zero vontade de ir pro colégio hj pqp,0.0,0.0,0.0,0.0,0.0,0.0
"não sei qual é a minha demência, estava mó frio e ainda liguei o ar condicionado e agora tô tossindo igual a uma vaca",0.0,0.0,0.0,0.0,0.0,0.0
frio paia minha rinite já atacou fdp,0.0,0.0,0.0,0.0,0.0,0.0
"⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️

gente o meu celular tá muito fodido e eu precioso muito de um! me ajudem por favor! 

dêem RT e FAV e sigam a @user por favor nunca pedi nada a vcs gente https://t.co/Ezerngcz5a",0.0,0.0,0.0,0.0,0.0,0.0
@user porra kkkk,0.0,0.0,0.0,0.0,0.0,0.0
"Choque de gestão no DNIT, redução nos índices de criminalidades, Nova Previdência, Liberdade Economia, combate a fraudes no INSS. Este é o Brasil real, entretanto, ele não é noticia para os grandes veículos de comunicação, o que importa é Embaixada, Paraíba e Bruna Surfistinha👍",0.0,0.0,0.0,0.0,0.0,0.0
caraio mermão amo demais,0.0,0.0,0.0,0.0,0.0,0.0
porra o itunes festival de 2013 foi icônico?????? artpop te amo,0.0,0.0,0.0,0.0,0.0,0.0
